timestamp_utc	RG_mm	VWC_20cm	VWC_50cm	VWC_93cm	porePressure_63cm_kPa	porePressure_113cm_kPa	porePressure_244cm_kPa
2/27/10 12:00	0	0.345	0.37	0.338	-1.297	-1.592	-0.983
2/27/10 13:00	0	0.344	0.369	0.338	-1.314	-1.553	-0.972
2/27/10 14:00	0	0.343	0.369	0.338	-1.333	-1.525	-0.961
2/27/10 15:00	0	0.344	0.369	0.338	-1.353	-1.497	-0.95
2/27/10 16:00	0	0.344	0.369	0.338	-1.378	-1.478	-0.939
2/27/10 17:00	0	0.345	0.371	0.34	-1.406	-1.467	-0.933
2/27/10 18:00	0	0.347	0.372	0.342	-1.453	-1.539	-0.95
2/27/10 19:00	0.2	0.346	0.371	0.341	-1.511	-1.644	-0.978
2/27/10 20:00	0	0.347	0.372	0.342	-1.564	-1.725	-1.003
2/27/10 21:00	0	0.35	0.373	0.343	-1.617	-1.817	-1.031
2/27/10 22:00	0	0.348	0.372	0.343	-1.656	-1.894	-1.061
2/27/10 23:00	0	0.343	0.368	0.339	-1.706	-1.981	-1.092
2/28/10 0:00	0	0.342	0.368	0.339	-1.739	-2.008	-1.106
2/28/10 1:00	0	0.341	0.366	0.339	-1.758	-2.006	-1.111
2/28/10 2:00	0	0.341	0.366	0.336	-1.778	-2.011	-1.119
2/28/10 3:00	0	0.339	0.366	0.336	-1.797	-2.006	-1.128
2/28/10 4:00	0	0.341	0.365	0.337	-1.825	-2.003	-1.136
2/28/10 5:00	0	0.34	0.365	0.337	-1.844	-1.992	-1.144
2/28/10 6:00	0	0.339	0.365	0.337	-1.869	-1.994	-1.158
2/28/10 7:00	0	0.339	0.364	0.337	-1.9	-2.008	-1.172
2/28/10 8:00	0	0.338	0.363	0.336	-1.933	-2.025	-1.183
2/28/10 9:00	0	0.338	0.364	0.337	-1.961	-2.042	-1.192
2/28/10 10:00	0	0.337	0.363	0.336	-1.989	-2.058	-1.197
2/28/10 11:00	0	0.337	0.363	0.335	-2.008	-2.067	-1.197
2/28/10 12:00	0	0.336	0.362	0.334	-2.017	-2.036	-1.186
2/28/10 13:00	0	0.335	0.362	0.334	-2.017	-1.989	-1.172
2/28/10 14:00	0	0.335	0.361	0.334	-2.017	-1.947	-1.158
2/28/10 15:00	0	0.337	0.363	0.336	-2.022	-1.908	-1.144
2/28/10 16:00	0	0.336	0.363	0.336	-2.022	-1.878	-1.131
2/28/10 17:00	0	0.338	0.363	0.337	-2.033	-1.858	-1.122
2/28/10 18:00	0	0.336	0.368	0.344	-2.069	-1.917	-1.133
2/28/10 19:00	0	0.341	0.368	0.342	-2.125	-2.014	-1.156
2/28/10 20:00	0	0.342	0.367	0.341	-2.178	-2.114	-1.183
2/28/10 21:00	0	0.342	0.368	0.342	-2.228	-2.219	-1.214
2/28/10 22:00	0	0.341	0.366	0.34	-2.283	-2.317	-1.247
2/28/10 23:00	0	0.339	0.365	0.339	-2.333	-2.417	-1.281
3/1/10 0:00	0	0.338	0.362	0.336	-2.361	-2.467	-1.303
3/1/10 1:00	0	0.336	0.361	0.335	-2.364	-2.475	-1.314
3/1/10 2:00	0	0.336	0.361	0.334	-2.364	-2.46	-1.317
3/1/10 3:00	0	0.335	0.36	0.334	-2.364	-2.433	-1.317
3/1/10 4:00	0	0.335	0.358	0.334	-2.361	-2.407	-1.314
3/1/10 5:00	0	0.334	0.359	0.334	-2.358	-2.372	-1.308
3/1/10 6:00	0	0.334	0.358	0.334	-2.358	-2.34	-1.303
3/1/10 7:00	0	0.334	0.358	0.333	-2.372	-2.325	-1.3
3/1/10 8:00	0	0.333	0.358	0.333	-2.389	-2.321	-1.3
3/1/10 9:00	0	0.333	0.358	0.333	-2.406	-2.322	-1.3
3/1/10 10:00	0	0.333	0.358	0.333	-2.422	-2.324	-1.3
3/1/10 11:00	0	0.333	0.358	0.333	-2.439	-2.325	-1.3
3/1/10 12:00	0	0.333	0.358	0.333	-2.456	-2.326	-1.3
3/1/10 13:00	0	0.331	0.357	0.333	-2.464	-2.319	-1.3
3/1/10 14:00	0	0.332	0.358	0.333	-2.472	-2.317	-1.3
3/1/10 15:00	0	0.333	0.358	0.333	-2.475	-2.303	-1.3
3/1/10 16:00	0	0.333	0.358	0.333	-2.478	-2.294	-1.3
3/1/10 17:00	0	0.332	0.358	0.333	-2.481	-2.292	-1.3
3/1/10 18:00	0	0.332	0.357	0.333	-2.489	-2.303	-1.303
3/1/10 19:00	0	0.332	0.358	0.334	-2.506	-2.331	-1.308
3/1/10 20:00	0	0.332	0.359	0.336	-2.519	-2.358	-1.314
3/1/10 21:00	0	0.331	0.358	0.335	-2.542	-2.406	-1.322
3/1/10 22:00	0	0.332	0.359	0.335	-2.561	-2.447	-1.331
3/1/10 23:00	0	0.332	0.358	0.334	-2.578	-2.481	-1.339
3/2/10 0:00	0	0.331	0.357	0.332	-2.589	-2.497	-1.342
3/2/10 1:00	0	0.331	0.356	0.332	-2.597	-2.5	-1.342
3/2/10 2:00	0	0.33	0.357	0.332	-2.6	-2.494	-1.342
3/2/10 3:00	0	0.33	0.355	0.332	-2.6	-2.478	-1.339
3/2/10 4:00	0	0.331	0.358	0.333	-2.603	-2.461	-1.339
3/2/10 5:00	0	0.329	0.356	0.332	-2.608	-2.45	-1.342
3/2/10 6:00	0	0.329	0.356	0.332	-2.617	-2.447	-1.35
3/2/10 7:00	0	0.333	0.358	0.333	-2.625	-2.447	-1.358
3/2/10 8:00	0	0.329	0.356	0.333	-2.65	-2.461	-1.369
3/2/10 9:00	0	0.328	0.354	0.332	-2.675	-2.478	-1.381
3/2/10 10:00	0	0.329	0.354	0.332	-2.7	-2.497	-1.389
3/2/10 11:00	0.3	0.329	0.354	0.331	-2.722	-2.514	-1.394
3/2/10 12:00	0.5	0.329	0.354	0.332	-2.744	-2.531	-1.397
3/2/10 13:00	0.2	0.328	0.355	0.332	-2.764	-2.547	-1.4
3/2/10 14:00	0.3	0.329	0.355	0.333	-2.772	-2.547	-1.4
3/2/10 15:00	0	0.329	0.354	0.331	-2.781	-2.536	-1.397
3/2/10 16:00	0.2	0.329	0.354	0.331	-2.786	-2.519	-1.394
3/2/10 17:00	0	0.328	0.355	0.332	-2.786	-2.483	-1.389
3/2/10 18:00	0	0.329	0.355	0.332	-2.8	-2.467	-1.386
3/2/10 19:00	0	0.329	0.355	0.332	-2.811	-2.453	-1.386
3/2/10 20:00	0	0.329	0.356	0.331	-2.828	-2.469	-1.389
3/2/10 21:00	0	0.331	0.357	0.333	-2.842	-2.508	-1.4
3/2/10 22:00	0	0.331	0.357	0.333	-2.858	-2.556	-1.414
3/2/10 23:00	0	0.33	0.356	0.333	-2.892	-2.644	-1.436
3/3/10 0:00	0	0.33	0.357	0.333	-2.897	-2.692	-1.453
3/3/10 1:00	0	0.329	0.354	0.331	-2.911	-2.739	-1.467
3/3/10 2:00	0	0.328	0.353	0.331	-2.917	-2.753	-1.478
3/3/10 3:00	0	0.328	0.354	0.33	-2.922	-2.747	-1.483
3/3/10 4:00	0	0.328	0.354	0.329	-2.928	-2.736	-1.486
3/3/10 5:00	0	0.328	0.354	0.33	-2.922	-2.706	-1.483
3/3/10 6:00	0	0.327	0.353	0.33	-2.928	-2.697	-1.486
3/3/10 7:00	0	0.327	0.353	0.329	-2.931	-2.689	-1.489
3/3/10 8:00	0	0.326	0.352	0.329	-2.939	-2.694	-1.492
3/3/10 9:00	0.8	0.327	0.353	0.33	-2.95	-2.711	-1.494
3/3/10 10:00	1.3	0.326	0.352	0.329	-2.956	-2.728	-1.497
3/3/10 11:00	2.3	0.325	0.352	0.329	-2.958	-2.739	-1.5
3/3/10 12:00	0	0.326	0.352	0.329	-2.958	-2.744	-1.5
3/3/10 13:00	0	0.325	0.352	0.328	-2.947	-2.739	-1.497
3/3/10 14:00	0	0.325	0.351	0.329	-2.928	-2.731	-1.494
3/3/10 15:00	0	0.326	0.353	0.329	-2.892	-2.708	-1.489
3/3/10 16:00	0	0.327	0.352	0.33	-2.856	-2.692	-1.483
3/3/10 17:00	0	0.326	0.353	0.329	-2.819	-2.686	-1.478
3/3/10 18:00	0	0.328	0.354	0.331	-2.781	-2.689	-1.475
3/3/10 19:00	0	0.328	0.354	0.331	-2.75	-2.714	-1.481
3/3/10 20:00	0	0.328	0.354	0.331	-2.722	-2.742	-1.489
3/3/10 21:00	0.2	0.328	0.354	0.331	-2.711	-2.789	-1.506
3/3/10 22:00	0	0.327	0.354	0.33	-2.697	-2.828	-1.522
3/3/10 23:00	0	0.328	0.354	0.33	-2.683	-2.853	-1.539
3/4/10 0:00	0	0.327	0.353	0.329	-2.672	-2.869	-1.55
3/4/10 1:00	0	0.328	0.352	0.329	-2.656	-2.867	-1.553
3/4/10 2:00	0	0.327	0.352	0.329	-2.636	-2.858	-1.55
3/4/10 3:00	0	0.327	0.352	0.328	-2.611	-2.836	-1.542
3/4/10 4:00	0	0.326	0.351	0.329	-2.589	-2.817	-1.533
3/4/10 5:00	0	0.326	0.351	0.328	-2.567	-2.803	-1.525
3/4/10 6:00	0	0.328	0.352	0.329	-2.544	-2.789	-1.519
3/4/10 7:00	0	0.327	0.352	0.328	-2.528	-2.778	-1.519
3/4/10 8:00	0	0.327	0.353	0.329	-2.517	-2.767	-1.525
3/4/10 9:00	0	0.326	0.351	0.328	-2.508	-2.756	-1.531
3/4/10 10:00	0	0.328	0.353	0.329	-2.503	-2.742	-1.539
3/4/10 11:00	0	0.328	0.352	0.329	-2.5	-2.717	-1.547
3/4/10 12:00	0	0.327	0.352	0.329	-2.497	-2.667	-1.55
3/4/10 13:00	0	0.328	0.353	0.329	-2.497	-2.636	-1.55
3/4/10 14:00	1	0.326	0.35	0.327	-2.5	-2.622	-1.547
3/4/10 15:00	0	0.328	0.353	0.329	-2.497	-2.594	-1.539
3/4/10 16:00	0	0.329	0.354	0.33	-2.486	-2.561	-1.525
3/4/10 17:00	0	0.329	0.355	0.331	-2.475	-2.553	-1.514
3/4/10 18:00	0	0.327	0.351	0.328	-2.472	-2.603	-1.517
3/4/10 19:00	0.3	0.328	0.353	0.329	-2.475	-2.633	-1.522
3/4/10 20:00	0	0.329	0.354	0.331	-2.478	-2.65	-1.528
3/4/10 21:00	0	0.33	0.356	0.331	-2.492	-2.703	-1.544
3/4/10 22:00	0	0.331	0.355	0.331	-2.525	-2.775	-1.567
3/4/10 23:00	0	0.33	0.354	0.332	-2.558	-2.833	-1.586
3/5/10 0:00	0	0.33	0.354	0.331	-2.583	-2.861	-1.597
3/5/10 1:00	0	0.328	0.352	0.328	-2.589	-2.878	-1.603
3/5/10 2:00	0	0.328	0.352	0.328	-2.586	-2.881	-1.608
3/5/10 3:00	0	0.328	0.351	0.328	-2.581	-2.864	-1.608
3/5/10 4:00	0	0.329	0.352	0.329	-2.561	-2.833	-1.606
3/5/10 5:00	0	0.328	0.352	0.329	-2.542	-2.8	-1.603
3/5/10 6:00	0	0.328	0.35	0.328	-2.528	-2.764	-1.6
3/5/10 7:00	0	0.328	0.352	0.329	-2.528	-2.742	-1.6
3/5/10 8:00	0	0.328	0.351	0.328	-2.536	-2.736	-1.6
3/5/10 9:00	0	0.327	0.35	0.328	-2.542	-2.733	-1.6
3/5/10 10:00	0	0.327	0.352	0.328	-2.55	-2.731	-1.6
3/5/10 11:00	0	0.327	0.351	0.328	-2.558	-2.722	-1.597
3/5/10 12:00	0	0.326	0.352	0.328	-2.558	-2.697	-1.589
3/5/10 13:00	0	0.327	0.35	0.328	-2.553	-2.664	-1.578
3/5/10 14:00	0	0.326	0.351	0.327	-2.542	-2.614	-1.564
3/5/10 15:00	0	0.328	0.353	0.329	-2.533	-2.558	-1.55
3/5/10 16:00	0	0.329	0.352	0.329	-2.528	-2.508	-1.536
3/5/10 17:00	0	0.327	0.353	0.33	-2.533	-2.486	-1.531
3/5/10 18:00	0	0.328	0.355	0.331	-2.544	-2.503	-1.536
3/5/10 19:00	0	0.331	0.356	0.332	-2.575	-2.561	-1.553
3/5/10 20:00	0	0.332	0.356	0.331	-2.617	-2.658	-1.578
3/5/10 21:00	0	0.335	0.361	0.333	-2.658	-2.761	-1.606
3/5/10 22:00	0	0.331	0.356	0.332	-2.703	-2.864	-1.633
3/5/10 23:00	0	0.331	0.356	0.332	-2.733	-2.939	-1.653
3/6/10 0:00	0	0.329	0.353	0.33	-2.775	-2.997	-1.667
3/6/10 1:00	0	0.328	0.353	0.328	-2.792	-3	-1.667
3/6/10 2:00	0	0.328	0.352	0.327	-2.8	-2.967	-1.658
3/6/10 3:00	0	0.328	0.351	0.327	-2.806	-2.928	-1.644
3/6/10 4:00	0	0.327	0.352	0.327	-2.806	-2.886	-1.631
3/6/10 5:00	0	0.328	0.352	0.327	-2.808	-2.853	-1.622
3/6/10 6:00	0	0.327	0.35	0.328	-2.8	-2.814	-1.614
3/6/10 7:00	0	0.328	0.35	0.328	-2.8	-2.797	-1.614
3/6/10 8:00	0	0.327	0.352	0.328	-2.803	-2.792	-1.619
3/6/10 9:00	0	0.325	0.35	0.326	-2.806	-2.786	-1.631
3/6/10 10:00	0	0.326	0.35	0.327	-2.808	-2.778	-1.644
3/6/10 11:00	0	0.326	0.35	0.326	-2.808	-2.753	-1.65
3/6/10 12:00	0	0.326	0.351	0.328	-2.783	-2.678	-1.642
3/6/10 13:00	0	0.325	0.35	0.326	-2.761	-2.589	-1.622
3/6/10 14:00	0	0.325	0.35	0.326	-2.739	-2.497	-1.597
3/6/10 15:00	0	0.326	0.352	0.327	-2.725	-2.417	-1.567
3/6/10 16:00	0	0.327	0.352	0.328	-2.708	-2.339	-1.531
3/6/10 17:00	0	0.327	0.353	0.329	-2.697	-2.286	-1.503
3/6/10 18:00	0	0.331	0.356	0.333	-2.736	-2.339	-1.503
3/6/10 19:00	0	0.329	0.351	0.336	-2.781	-2.431	-1.522
3/6/10 20:00	0	0.332	0.358	0.334	-2.839	-2.575	-1.553
3/6/10 21:00	0	0.326	0.361	0.336	-2.889	-2.717	-1.589
3/6/10 22:00	0	0.333	0.358	0.331	-2.95	-2.864	-1.631
3/6/10 23:00	0	0.334	0.358	0.335	-3.017	-3.014	-1.672
3/7/10 0:00	0	0.331	0.354	0.332	-3.067	-3.117	-1.7
3/7/10 1:00	0	0.327	0.352	0.329	-3.106	-3.183	-1.711
3/7/10 2:00	0	0.326	0.35	0.327	-3.114	-3.156	-1.706
3/7/10 3:00	0	0.327	0.349	0.327	-3.119	-3.111	-1.694
3/7/10 4:00	0	0.327	0.349	0.326	-3.119	-3.056	-1.678
3/7/10 5:00	0	0.325	0.35	0.325	-3.111	-2.986	-1.656
3/7/10 6:00	0	0.325	0.35	0.326	-3.094	-2.908	-1.633
3/7/10 7:00	0	0.326	0.35	0.327	-3.081	-2.844	-1.617
3/7/10 8:00	0	0.326	0.35	0.326	-3.081	-2.822	-1.608
3/7/10 9:00	0	0.325	0.35	0.327	-3.086	-2.814	-1.603
3/7/10 10:00	0	0.326	0.35	0.326	-3.089	-2.811	-1.6
3/7/10 11:00	0	0.325	0.349	0.326	-3.092	-2.808	-1.6
3/7/10 12:00	0	0.325	0.35	0.327	-3.094	-2.806	-1.6
3/7/10 13:00	0	0.324	0.349	0.324	-3.1	-2.8	-1.6
3/7/10 14:00	0	0.325	0.35	0.327	-3.106	-2.794	-1.6
3/7/10 15:00	0	0.325	0.35	0.327	-3.106	-2.778	-1.6
3/7/10 16:00	0	0.326	0.35	0.328	-3.103	-2.761	-1.6
3/7/10 17:00	0	0.326	0.351	0.328	-3.111	-2.767	-1.603
3/7/10 18:00	0	0.324	0.349	0.328	-3.125	-2.783	-1.608
3/7/10 19:00	0	0.326	0.352	0.329	-3.139	-2.808	-1.617
3/7/10 20:00	0	0.327	0.352	0.329	-3.158	-2.847	-1.628
3/7/10 21:00	0	0.328	0.353	0.33	-3.189	-2.906	-1.642
3/7/10 22:00	0	0.326	0.352	0.329	-3.231	-2.969	-1.658
3/7/10 23:00	0	0.325	0.352	0.328	-3.256	-3.003	-1.672
3/8/10 0:00	0	0.324	0.349	0.328	-3.275	-3.028	-1.683
3/8/10 1:00	0.2	0.324	0.35	0.328	-3.292	-3.036	-1.692
3/8/10 2:00	2.6	0.324	0.35	0.327	-3.303	-3.028	-1.697
3/8/10 3:00	1.5	0.324	0.349	0.326	-3.306	-3.006	-1.7
3/8/10 4:00	1.5	0.324	0.348	0.325	-3.3	-2.978	-1.7
3/8/10 5:00	0.5	0.323	0.348	0.325	-3.3	-2.961	-1.7
3/8/10 6:00	0.3	0.322	0.347	0.325	-3.281	-2.942	-1.7
3/8/10 7:00	0.7	0.323	0.349	0.325	-3.222	-2.931	-1.7
3/8/10 8:00	0	0.323	0.348	0.325	-3.117	-2.928	-1.7
3/8/10 9:00	3.6	0.324	0.347	0.325	-2.961	-2.928	-1.7
3/8/10 10:00	1.5	0.322	0.348	0.325	-2.756	-2.925	-1.7
3/8/10 11:00	0.3	0.323	0.348	0.325	-2.5	-2.917	-1.7
3/8/10 12:00	0	0.323	0.347	0.325	-2.228	-2.889	-1.694
3/8/10 13:00	0	0.324	0.349	0.325	-1.989	-2.869	-1.692
3/8/10 14:00	0	0.324	0.348	0.325	-1.792	-2.828	-1.686
3/8/10 15:00	0	0.325	0.35	0.325	-1.65	-2.772	-1.678
3/8/10 16:00	0	0.326	0.349	0.325	-1.553	-2.714	-1.669
3/8/10 17:00	0	0.329	0.352	0.328	-1.5	-2.631	-1.658
3/8/10 18:00	0	0.328	0.35	0.325	-1.517	-2.597	-1.661
3/8/10 19:00	0	0.328	0.351	0.328	-1.542	-2.539	-1.661
3/8/10 20:00	0	0.329	0.352	0.327	-1.589	-2.528	-1.669
3/8/10 21:00	0	0.331	0.354	0.327	-1.636	-2.536	-1.686
3/8/10 22:00	0	0.334	0.356	0.331	-1.703	-2.544	-1.703
3/8/10 23:00	0.2	0.332	0.355	0.33	-1.792	-2.603	-1.728
3/9/10 0:00	0	0.331	0.355	0.329	-1.831	-2.611	-1.742
3/9/10 1:00	0	0.329	0.351	0.325	-1.869	-2.628	-1.753
3/9/10 2:00	0	0.329	0.35	0.325	-1.889	-2.586	-1.756
3/9/10 3:00	0	0.328	0.351	0.325	-1.906	-2.528	-1.75
3/9/10 4:00	0	0.328	0.351	0.324	-1.914	-2.469	-1.744
3/9/10 5:00	0	0.328	0.349	0.324	-1.908	-2.386	-1.731
3/9/10 6:00	0	0.328	0.349	0.324	-1.922	-2.322	-1.719
3/9/10 7:00	0	0.327	0.349	0.324	-1.939	-2.264	-1.711
3/9/10 8:00	0	0.326	0.348	0.324	-1.964	-2.236	-1.706
3/9/10 9:00	0	0.326	0.349	0.323	-1.989	-2.219	-1.703
3/9/10 10:00	0	0.327	0.35	0.323	-2.011	-2.206	-1.7
3/9/10 11:00	0	0.326	0.349	0.323	-2.028	-2.183	-1.694
3/9/10 12:00	0	0.327	0.35	0.323	-2.042	-2.147	-1.683
3/9/10 13:00	0	0.326	0.348	0.322	-2.056	-2.114	-1.672
3/9/10 14:00	0	0.326	0.349	0.323	-2.067	-2.083	-1.661
3/9/10 15:00	0	0.326	0.35	0.323	-2.078	-2.056	-1.65
3/9/10 16:00	0	0.329	0.351	0.325	-2.092	-2.033	-1.639
3/9/10 17:00	0	0.329	0.352	0.326	-2.122	-2.05	-1.639
3/9/10 18:00	0	0.332	0.355	0.329	-2.161	-2.106	-1.65
3/9/10 19:00	0	0.329	0.354	0.328	-2.194	-2.167	-1.664
3/9/10 20:00	0	0.328	0.352	0.325	-2.231	-2.225	-1.678
3/9/10 21:00	0	0.329	0.353	0.327	-2.269	-2.281	-1.692
3/9/10 22:00	0	0.327	0.35	0.325	-2.306	-2.336	-1.706
3/9/10 23:00	0.8	0.326	0.351	0.325	-2.328	-2.358	-1.714
3/10/10 0:00	0.2	0.325	0.349	0.324	-2.344	-2.356	-1.717
3/10/10 1:00	0	0.326	0.351	0.325	-2.364	-2.344	-1.714
3/10/10 2:00	0	0.326	0.35	0.325	-2.378	-2.333	-1.711
3/10/10 3:00	0	0.326	0.349	0.324	-2.386	-2.322	-1.708
3/10/10 4:00	0	0.326	0.351	0.325	-2.392	-2.308	-1.706
3/10/10 5:00	0	0.326	0.35	0.324	-2.397	-2.306	-1.703
3/10/10 6:00	0	0.326	0.351	0.325	-2.4	-2.308	-1.7
3/10/10 7:00	0	0.326	0.349	0.325	-2.4	-2.317	-1.7
3/10/10 8:00	0	0.325	0.349	0.323	-2.4	-2.328	-1.7
3/10/10 9:00	0	0.325	0.348	0.324	-2.4	-2.342	-1.7
3/10/10 10:00	0.3	0.326	0.35	0.323	-2.397	-2.35	-1.7
3/10/10 11:00	0.5	0.326	0.351	0.325	-2.392	-2.353	-1.7
3/10/10 12:00	0	0.325	0.349	0.323	-2.367	-2.328	-1.7
3/10/10 13:00	0.3	0.325	0.35	0.324	-2.336	-2.275	-1.692
3/10/10 14:00	0	0.325	0.35	0.325	-2.314	-2.239	-1.686
3/10/10 15:00	0	0.326	0.349	0.324	-2.278	-2.189	-1.675
3/10/10 16:00	0.7	0.326	0.35	0.325	-2.214	-2.142	-1.661
3/10/10 17:00	9.2	0.326	0.351	0.323	-2.117	-2.083	-1.647
3/10/10 18:00	7.8	0.326	0.35	0.325	-2.011	-2.036	-1.631
3/10/10 19:00	0	0.329	0.351	0.326	-1.875	-2.006	-1.631
3/10/10 20:00	0	0.331	0.354	0.328	-1.683	-1.903	-1.622
3/10/10 21:00	0	0.335	0.358	0.331	-1.481	-1.789	-1.625
3/10/10 22:00	0	0.331	0.357	0.328	-1.306	-1.656	-1.631
3/10/10 23:00	0	0.333	0.361	0.33	-1.169	-1.522	-1.631
3/11/10 0:00	0	0.331	0.358	0.328	-1.075	-1.414	-1.631
3/11/10 1:00	0	0.331	0.36	0.328	-1.025	-1.319	-1.614
3/11/10 2:00	0	0.332	0.359	0.328	-1.028	-1.283	-1.594
3/11/10 3:00	0	0.332	0.359	0.329	-1.064	-1.275	-1.556
3/11/10 4:00	0	0.332	0.359	0.329	-1.111	-1.297	-1.506
3/11/10 5:00	0	0.332	0.359	0.329	-1.164	-1.339	-1.45
3/11/10 6:00	0	0.333	0.359	0.33	-1.211	-1.375	-1.386
3/11/10 7:00	0	0.333	0.359	0.33	-1.258	-1.417	-1.319
3/11/10 8:00	0	0.333	0.359	0.329	-1.308	-1.461	-1.25
3/11/10 9:00	0	0.332	0.359	0.331	-1.356	-1.508	-1.186
3/11/10 10:00	0	0.333	0.359	0.33	-1.4	-1.553	-1.125
3/11/10 11:00	0.3	0.332	0.359	0.332	-1.442	-1.597	-1.069
3/11/10 12:00	0.5	0.332	0.359	0.331	-1.478	-1.639	-1.019
3/11/10 13:00	0.3	0.332	0.359	0.332	-1.508	-1.669	-0.981
3/11/10 14:00	0.2	0.332	0.359	0.333	-1.531	-1.694	-0.956
3/11/10 15:00	0.5	0.333	0.359	0.333	-1.544	-1.714	-0.939
3/11/10 16:00	0.5	0.333	0.36	0.333	-1.539	-1.731	-0.931
3/11/10 17:00	0.3	0.334	0.36	0.334	-1.506	-1.744	-0.931
3/11/10 18:00	0.5	0.335	0.36	0.334	-1.442	-1.753	-0.939
3/11/10 19:00	0.5	0.335	0.361	0.334	-1.342	-1.75	-0.947
3/11/10 20:00	0.5	0.335	0.361	0.334	-1.206	-1.722	-0.953
3/11/10 21:00	0.8	0.337	0.362	0.334	-1.036	-1.661	-0.961
3/11/10 22:00	1.2	0.337	0.362	0.333	-0.85	-1.561	-0.972
3/11/10 23:00	1.6	0.34	0.363	0.334	-0.667	-1.419	-0.969
3/12/10 0:00	3	0.341	0.365	0.334	-0.497	-1.247	-0.947
3/12/10 1:00	2.8	0.345	0.367	0.334	-0.358	-1.061	-0.911
3/12/10 2:00	3.1	0.349	0.371	0.336	-0.26	-0.885	-0.861
3/12/10 3:00	2.2	0.351	0.381	0.336	-0.208	-0.739	-0.794
3/12/10 4:00	2.3	0.353	0.385	0.339	-0.207	-0.64	-0.711
3/12/10 5:00	0.8	0.353	0.386	0.342	-0.247	-0.597	-0.639
3/12/10 6:00	0.2	0.352	0.383	0.341	-0.326	-0.61	-0.589
3/12/10 7:00	0	0.351	0.383	0.342	-0.431	-0.669	-0.558
3/12/10 8:00	0	0.351	0.383	0.342	-0.535	-0.768	-0.55
3/12/10 9:00	0	0.349	0.38	0.341	-0.614	-0.872	-0.564
3/12/10 10:00	0	0.349	0.378	0.341	-0.651	-0.951	-0.594
3/12/10 11:00	0.6	0.347	0.376	0.339	-0.644	-0.992	-0.619
3/12/10 12:00	3.8	0.347	0.375	0.34	-0.593	-0.988	-0.633
3/12/10 13:00	5	0.349	0.376	0.34	-0.506	-0.944	-0.636
3/12/10 14:00	6.9	0.355	0.381	0.34	-0.417	-0.858	-0.625
3/12/10 15:00	4.1	0.356	0.389	0.342	-0.356	-0.767	-0.6
3/12/10 16:00	0.7	0.356	0.389	0.343	-0.339	-0.708	-0.575
3/12/10 17:00	0.8	0.354	0.386	0.342	-0.361	-0.694	-0.561
3/12/10 18:00	1.8	0.353	0.385	0.342	-0.417	-0.725	-0.561
3/12/10 19:00	1.5	0.353	0.383	0.342	-0.486	-0.783	-0.572
3/12/10 20:00	0.2	0.352	0.382	0.342	-0.553	-0.864	-0.592
3/12/10 21:00	1.3	0.352	0.382	0.342	-0.608	-0.95	-0.619
3/12/10 22:00	1.5	0.351	0.381	0.341	-0.642	-1.017	-0.644
3/12/10 23:00	0.8	0.351	0.381	0.34	-0.661	-1.067	-0.669
3/13/10 0:00	1.5	0.351	0.38	0.341	-0.669	-1.094	-0.689
3/13/10 1:00	0.3	0.351	0.38	0.34	-0.689	-1.117	-0.706
3/13/10 2:00	0.5	0.351	0.379	0.34	-0.719	-1.139	-0.722
3/13/10 3:00	0	0.351	0.38	0.34	-0.761	-1.164	-0.739
3/13/10 4:00	0	0.349	0.38	0.34	-0.814	-1.2	-0.761
3/13/10 5:00	0.2	0.348	0.377	0.339	-0.872	-1.236	-0.781
3/13/10 6:00	0	0.347	0.377	0.339	-0.939	-1.281	-0.8
3/13/10 7:00	0.3	0.347	0.376	0.34	-1.003	-1.325	-0.819
3/13/10 8:00	0	0.347	0.376	0.339	-1.064	-1.372	-0.839
3/13/10 9:00	0	0.346	0.376	0.339	-1.117	-1.419	-0.858
3/13/10 10:00	0	0.344	0.373	0.338	-1.167	-1.458	-0.872
3/13/10 11:00	0	0.344	0.373	0.339	-1.208	-1.489	-0.886
3/13/10 12:00	0	0.343	0.372	0.339	-1.236	-1.492	-0.892
3/13/10 13:00	0	0.343	0.372	0.338	-1.267	-1.508	-0.9
3/13/10 14:00	0	0.341	0.371	0.337	-1.294	-1.519	-0.906
3/13/10 15:00	0	0.342	0.371	0.338	-1.317	-1.514	-0.908
3/13/10 16:00	0.5	0.34	0.371	0.338	-1.333	-1.508	-0.914
3/13/10 17:00	2	0.342	0.371	0.34	-1.367	-1.531	-0.919
3/13/10 18:00	0	0.342	0.371	0.34	-1.414	-1.608	-0.942
3/13/10 19:00	0	0.344	0.372	0.341	-1.444	-1.658	-0.956
3/13/10 20:00	0	0.345	0.373	0.342	-1.478	-1.719	-0.975
3/13/10 21:00	0	0.345	0.372	0.341	-1.519	-1.808	-1
3/13/10 22:00	0	0.343	0.371	0.34	-1.561	-1.9	-1.025
3/13/10 23:00	0	0.341	0.37	0.339	-1.586	-1.958	-1.047
3/14/10 0:00	0	0.341	0.37	0.339	-1.603	-1.975	-1.058
3/14/10 1:00	0	0.341	0.369	0.337	-1.631	-2	-1.075
3/14/10 2:00	0	0.339	0.368	0.338	-1.647	-2.003	-1.086
3/14/10 3:00	0	0.339	0.367	0.337	-1.658	-1.981	-1.092
3/14/10 4:00	0	0.338	0.368	0.338	-1.669	-1.956	-1.094
